0,1,2,3,4
Fecha,Día,Min,Máx,Precio
26/07,Lunes,431,495,463
27/07,Martes,443,509,476
28/07,Miércoles,455,523,489
29/07,Jueves,491,565,528
30/07,Viernes,472,542,507
2/08,Lunes,446,514,480
3/08,Martes,448,516,482
4/08,Miércoles,446,514,480
5/08,Jueves,430,494,462
6/08,Viernes,419,482,450
9/08,Lunes,420,484,452
10/08,Martes,407,469,438
11/08,Miércoles,392,452,422
12/08,Jueves,393,453,423
13/08,Viernes,388,446,417
16/08,Lunes,399,459,429
17/08,Martes,384,442,413
18/08,Miércoles,382,440,411
19/08,Jueves,388,446,417
20/08,Viernes,371,427,399
23/08,Lunes,387,445,416
24/08,Martes,394,454,424
25/08,Miércoles,393,453,423
26/08,Jueves,372,428,400
