0,1,2,3,4
Fecha,Día,Min,Máx,Precio
4/05,Martes,985,1133,1059
5/05,Miércoles,952,1096,1024
6/05,Jueves,963,1107,1035
7/05,Viernes,1088,1252,1170
10/05,Lunes,1053,1211,1132
11/05,Martes,1076,1238,1157
12/05,Miércoles,1129,1299,1214
13/05,Jueves,1263,1453,1358
14/05,Viernes,1242,1428,1335
17/05,Lunes,1141,1313,1227
18/05,Martes,1123,1291,1207
19/05,Miércoles,1053,1211,1132
20/05,Jueves,1017,1171,1094
21/05,Viernes,1075,1237,1156
24/05,Lunes,984,1132,1058
25/05,Martes,967,1113,1040
26/05,Miércoles,867,997,932
27/05,Jueves,1005,1157,1081
28/05,Viernes,1070,1231,1150
31/05,Lunes,1168,1344,1256
1/06,Martes,1299,1495,1397
2/06,Miércoles,1264,1454,1359
3/06,Jueves,1296,1492,1394
4/06,Viernes,1381,1589,1485
