0,1,2,3,4
Fecha,Día,Min,Máx,Precio
18/06,Viernes,522,600,561
21/06,Lunes,511,587,549
22/06,Martes,534,614,574
23/06,Miércoles,565,651,608
24/06,Jueves,568,654,611
25/06,Viernes,545,627,586
28/06,Lunes,518,596,557
29/06,Martes,551,633,592
30/06,Miércoles,551,633,592
1/07,Jueves,500,576,538
2/07,Viernes,506,582,544
5/07,Lunes,489,563,526
6/07,Martes,458,526,492
7/07,Miércoles,471,541,506
8/07,Jueves,475,547,511
9/07,Viernes,467,537,502
12/07,Lunes,496,570,533
13/07,Martes,504,580,542
14/07,Miércoles,476,548,512
15/07,Jueves,438,504,471
16/07,Viernes,430,494,462
19/07,Lunes,457,525,491
20/07,Martes,435,501,468
21/07,Miércoles,505,581,543
