0,1,2,3,4
Fecha,Día,Min,Máx,Precio
16/06,Miércoles,571,657,614
17/06,Jueves,596,686,641
18/06,Viernes,631,727,679
21/06,Lunes,635,731,683
22/06,Martes,609,701,655
23/06,Miércoles,578,666,622
24/06,Jueves,615,707,661
25/06,Viernes,615,707,661
28/06,Lunes,558,642,600
29/06,Martes,565,649,607
30/06,Miércoles,546,628,587
1/07,Jueves,511,587,549
2/07,Viernes,525,605,565
5/07,Lunes,531,611,571
6/07,Martes,522,600,561
7/07,Miércoles,553,637,595
8/07,Jueves,563,647,605
9/07,Viernes,532,612,572
12/07,Lunes,489,563,526
13/07,Martes,480,552,516
14/07,Miércoles,511,587,549
15/07,Jueves,487,561,524
16/07,Viernes,565,651,608
19/07,Lunes,497,571,534
