0,1,2,3,4
Fecha,Día,Min,Máx,Precio
11/06,Viernes,531,611,571
14/06,Lunes,565,649,607
15/06,Martes,565,649,607
16/06,Miércoles,512,590,551
17/06,Jueves,518,596,557
18/06,Viernes,501,577,539
21/06,Lunes,469,539,504
22/06,Martes,483,555,519
23/06,Miércoles,487,561,524
24/06,Jueves,479,551,515
25/06,Viernes,509,585,547
28/06,Lunes,517,595,556
29/06,Martes,489,563,526
30/06,Miércoles,450,518,484
1/07,Jueves,442,508,475
2/07,Viernes,470,540,505
5/07,Lunes,448,516,482
6/07,Martes,520,598,559
7/07,Miércoles,457,525,491
8/07,Jueves,418,480,449
9/07,Viernes,352,404,378
12/07,Lunes,407,469,438
13/07,Martes,342,394,368
14/07,Miércoles,350,402,376
