0,1,2,3,4
Fecha,Día,Min,Máx,Precio
27/07,Martes,419,483,451
28/07,Miércoles,423,487,455
29/07,Jueves,435,501,468
30/07,Viernes,447,515,481
2/08,Lunes,483,555,519
3/08,Martes,464,534,499
4/08,Miércoles,439,505,472
5/08,Jueves,441,507,474
6/08,Viernes,439,505,472
9/08,Lunes,422,486,454
10/08,Martes,412,474,443
11/08,Miércoles,414,476,445
12/08,Jueves,401,461,431
13/08,Viernes,386,444,415
16/08,Lunes,387,445,416
17/08,Martes,381,439,410
18/08,Miércoles,392,450,421
19/08,Jueves,377,433,405
20/08,Viernes,375,431,403
23/08,Lunes,380,438,409
24/08,Martes,365,419,392
25/08,Miércoles,380,438,409
26/08,Jueves,387,445,416
27/08,Viernes,386,444,415
