0,1,2,3,4
Fecha,Día,Min,Máx,Precio
27/04,Martes,884,1017,950
28/04,Miércoles,869,999,934
29/04,Jueves,799,919,859
30/04,Viernes,786,904,845
3/05,Lunes,737,849,793
4/05,Martes,712,820,766
5/05,Miércoles,752,866,809
6/05,Jueves,689,793,741
7/05,Viernes,677,779,728
10/05,Lunes,607,699,653
11/05,Martes,704,810,757
12/05,Miércoles,749,861,805
13/05,Jueves,817,941,879
14/05,Viernes,910,1046,978
17/05,Lunes,885,1019,952
18/05,Martes,909,1045,977
19/05,Miércoles,967,1113,1040
20/05,Jueves,949,1091,1020
21/05,Viernes,990,1140,1065
24/05,Lunes,922,1060,991
25/05,Martes,943,1085,1014
26/05,Miércoles,1087,1251,1169
27/05,Jueves,1148,1320,1234
28/05,Viernes,1050,1208,1129
