0,1,2,3,4
Fecha,Día,Min,Máx,Precio
20/09,Lunes,582,670,626
21/09,Martes,593,683,638
22/09,Miércoles,618,712,665
23/09,Jueves,588,676,632
24/09,Viernes,598,688,643
27/09,Lunes,605,697,651
28/09,Martes,576,662,619
29/09,Miércoles,575,661,618
30/09,Jueves,566,652,609
1/10,Viernes,485,557,521
4/10,Lunes,498,572,535
5/10,Martes,537,617,577
6/10,Miércoles,533,613,573
7/10,Jueves,572,658,615
8/10,Viernes,579,667,623
11/10,Lunes,597,687,642
12/10,Martes,601,691,646
13/10,Miércoles,577,663,620
14/10,Jueves,588,676,632
15/10,Viernes,598,688,643
18/10,Lunes,627,721,674
19/10,Martes,584,672,628
20/10,Miércoles,596,686,641
21/10,Jueves,561,645,603
