0,1,2,3,4
Fecha,Día,Min,Máx,Precio
6/08,Viernes,513,591,552
9/08,Lunes,520,598,559
10/08,Martes,515,593,554
11/08,Miércoles,532,612,572
12/08,Jueves,514,592,553
13/08,Viernes,507,583,545
16/08,Lunes,520,598,559
17/08,Martes,548,630,589
18/08,Miércoles,557,641,599
19/08,Jueves,580,668,624
20/08,Viernes,615,707,661
23/08,Lunes,610,702,656
24/08,Martes,616,708,662
25/08,Miércoles,633,729,681
26/08,Jueves,651,749,700
27/08,Viernes,702,808,755
30/08,Lunes,675,777,726
31/08,Martes,639,735,687
1/09,Miércoles,642,738,690
2/09,Jueves,639,735,687
3/09,Viernes,615,707,661
6/09,Lunes,599,689,644
7/09,Martes,602,692,647
8/09,Miércoles,583,671,627
