0,1,2,3,4
Fecha,Día,Min,Máx,Precio
8/10,Viernes,595,685,640
11/10,Lunes,643,739,691
12/10,Martes,619,713,666
13/10,Miércoles,641,737,689
14/10,Jueves,651,749,700
15/10,Viernes,704,810,757
18/10,Lunes,730,840,785
19/10,Martes,746,858,802
20/10,Miércoles,724,834,779
21/10,Jueves,702,808,755
22/10,Viernes,684,786,735
25/10,Lunes,689,793,741
26/10,Martes,640,736,688
27/10,Miércoles,645,743,694
28/10,Jueves,701,807,754
29/10,Viernes,654,752,703
1/11,Lunes,580,668,624
2/11,Martes,560,644,602
3/11,Miércoles,569,655,612
4/11,Jueves,552,636,594
5/11,Viernes,540,622,581
8/11,Lunes,551,635,593
9/11,Martes,575,661,618
10/11,Miércoles,546,628,587
