0,1,2,3,4
Fecha,Día,Min,Máx,Precio
1/07,Jueves,493,567,530
2/07,Viernes,514,592,553
5/07,Lunes,539,621,580
6/07,Martes,561,645,603
7/07,Miércoles,574,660,617
8/07,Jueves,530,610,570
9/07,Viernes,546,628,587
12/07,Lunes,581,669,625
13/07,Martes,565,649,607
14/07,Miércoles,474,546,510
15/07,Jueves,478,550,514
16/07,Viernes,469,539,504
19/07,Lunes,441,507,474
20/07,Martes,445,511,478
21/07,Miércoles,420,484,452
22/07,Jueves,411,473,442
23/07,Viernes,430,494,462
26/07,Lunes,455,523,489
27/07,Martes,458,526,492
28/07,Miércoles,439,505,472
29/07,Jueves,417,479,448
30/07,Viernes,443,509,476
2/08,Lunes,443,509,476
3/08,Martes,402,462,432
