0,1,2,3,4
Fecha,Día,Min,Máx,Precio
25/10,Lunes,561,645,603
26/10,Martes,584,672,628
27/10,Miércoles,591,679,635
28/10,Jueves,591,679,635
29/10,Viernes,578,666,622
1/11,Lunes,578,666,622
2/11,Martes,605,696,650
3/11,Miércoles,610,702,656
4/11,Jueves,617,709,663
5/11,Viernes,602,692,647
8/11,Lunes,618,712,665
9/11,Martes,589,677,633
10/11,Miércoles,607,699,653
11/11,Jueves,592,682,637
12/11,Viernes,587,675,631
15/11,Lunes,608,700,654
16/11,Martes,657,755,706
17/11,Miércoles,633,729,681
18/11,Jueves,655,753,704
19/11,Viernes,666,766,716
22/11,Lunes,720,828,774
23/11,Martes,746,858,802
24/11,Miércoles,763,877,820
25/11,Jueves,740,852,796
