0,1,2,3,4
Fecha,Día,Min,Máx,Precio
27/04,Martes,695,799,747
28/04,Miércoles,639,735,687
29/04,Jueves,629,723,676
30/04,Viernes,590,678,634
3/05,Lunes,570,656,613
4/05,Martes,603,693,648
5/05,Miércoles,551,635,593
6/05,Jueves,542,624,583
7/05,Viernes,486,560,523
10/05,Lunes,565,649,607
11/05,Martes,601,691,646
12/05,Miércoles,656,754,705
13/05,Jueves,729,839,784
14/05,Viernes,710,816,763
17/05,Lunes,728,838,783
18/05,Martes,776,892,834
19/05,Miércoles,761,875,818
20/05,Jueves,794,914,854
21/05,Viernes,739,851,795
24/05,Lunes,757,871,814
25/05,Martes,873,1005,939
26/05,Miércoles,922,1060,991
27/05,Jueves,843,969,906
28/05,Viernes,880,1012,946
