0,1,2,3,4
Fecha,Día,Min,Máx,Precio
26/07,Lunes,422,486,454
27/07,Martes,456,524,490
28/07,Miércoles,438,504,471
29/07,Jueves,415,477,446
30/07,Viernes,417,479,448
2/08,Lunes,415,477,446
3/08,Martes,399,459,429
4/08,Miércoles,389,447,418
5/08,Jueves,391,449,420
6/08,Viernes,379,435,407
9/08,Lunes,365,419,392
10/08,Martes,365,421,393
11/08,Miércoles,360,414,387
12/08,Jueves,370,426,398
13/08,Viernes,356,410,383
16/08,Lunes,354,408,381
17/08,Martes,359,413,386
18/08,Miércoles,344,396,370
19/08,Jueves,359,413,386
20/08,Viernes,365,421,393
23/08,Lunes,365,419,392
24/08,Martes,344,396,370
25/08,Miércoles,347,399,373
26/08,Jueves,362,416,389
