0,1,2,3,4
Fecha,Día,Min,Máx,Precio
25/05,Martes,813,935,874
26/05,Miércoles,714,822,768
27/05,Jueves,654,752,703
28/05,Viernes,550,632,591
31/05,Lunes,638,734,686
1/06,Martes,536,616,576
2/06,Miércoles,547,629,588
3/06,Jueves,500,576,538
4/06,Viernes,500,576,538
7/06,Lunes,450,518,484
8/06,Martes,466,536,501
9/06,Miércoles,473,545,509
10/06,Jueves,398,458,428
11/06,Viernes,461,531,496
14/06,Lunes,427,491,459
15/06,Martes,435,501,468
16/06,Miércoles,454,522,488
17/06,Jueves,404,464,434
18/06,Viernes,419,482,450
21/06,Lunes,485,559,522
22/06,Martes,455,523,489
23/06,Miércoles,474,546,510
24/06,Jueves,458,528,493
25/06,Viernes,463,533,498
