0,1,2,3,4
Fecha,Día,Min,Máx,Precio
20/05,Jueves,870,1000,935
21/05,Viernes,795,915,855
24/05,Lunes,795,915,855
25/05,Martes,716,824,770
26/05,Miércoles,742,854,798
27/05,Jueves,754,868,811
28/05,Viernes,633,729,681
31/05,Lunes,735,845,790
1/06,Martes,680,782,731
2/06,Miércoles,694,798,746
3/06,Jueves,724,832,778
4/06,Viernes,644,740,692
7/06,Lunes,668,768,718
8/06,Martes,775,891,833
9/06,Miércoles,726,836,781
10/06,Jueves,758,872,815
11/06,Viernes,733,843,788
14/06,Lunes,741,853,797
15/06,Martes,838,964,901
16/06,Miércoles,811,933,872
17/06,Jueves,829,953,891
18/06,Viernes,870,1000,935
21/06,Lunes,973,1119,1046
22/06,Martes,956,1100,1028
