0,1,2,3,4
Fecha,Día,Min,Máx,Precio
29/09,Miércoles,429,493,461
30/09,Jueves,416,478,447
1/10,Viernes,405,465,435
4/10,Lunes,407,469,438
5/10,Martes,379,435,407
6/10,Miércoles,382,440,411
7/10,Jueves,416,478,447
8/10,Viernes,388,446,417
11/10,Lunes,344,396,370
12/10,Martes,332,382,357
13/10,Miércoles,338,388,363
14/10,Jueves,328,378,353
15/10,Viernes,322,370,346
18/10,Lunes,328,378,353
19/10,Martes,342,394,368
20/10,Miércoles,326,375,350
21/10,Jueves,331,381,356
22/10,Viernes,335,385,360
25/10,Lunes,318,366,342
26/10,Martes,318,366,342
27/10,Miércoles,313,361,337
28/10,Jueves,268,308,288
29/10,Viernes,274,316,295
1/11,Lunes,296,340,318
