0,1,2,3,4
Fecha,Día,Min,Máx,Precio
12/08,Jueves,606,698,652
13/08,Viernes,607,699,653
16/08,Lunes,646,744,695
17/08,Martes,615,707,661
18/08,Miércoles,644,742,693
19/08,Jueves,654,752,703
20/08,Viernes,658,756,707
23/08,Lunes,666,766,716
24/08,Martes,659,759,709
25/08,Miércoles,681,783,732
26/08,Jueves,658,756,707
27/08,Viernes,648,746,697
30/08,Lunes,666,766,716
31/08,Martes,702,808,755
1/09,Miércoles,714,822,768
2/09,Jueves,745,857,801
3/09,Viernes,789,907,848
6/09,Lunes,782,900,841
7/09,Martes,790,908,849
8/09,Miércoles,813,935,874
9/09,Jueves,835,961,898
10/09,Viernes,901,1037,969
13/09,Lunes,866,996,931
14/09,Martes,819,943,881
