0,1,2,3,4
Fecha,Día,Min,Máx,Precio
20/05,Jueves,704,810,757
21/05,Viernes,644,740,692
24/05,Lunes,644,740,692
25/05,Martes,579,667,623
26/05,Miércoles,600,690,645
27/05,Jueves,610,702,656
28/05,Viernes,512,590,551
31/05,Lunes,594,684,639
1/06,Martes,550,632,591
2/06,Miércoles,561,645,603
3/06,Jueves,585,673,629
4/06,Viernes,520,598,559
7/06,Lunes,539,621,580
8/06,Martes,626,720,673
9/06,Miércoles,587,675,631
10/06,Jueves,612,704,658
11/06,Viernes,591,681,636
14/06,Lunes,598,688,643
15/06,Martes,676,778,727
16/06,Miércoles,654,752,703
17/06,Jueves,669,769,719
18/06,Viernes,701,807,754
21/06,Lunes,784,902,843
22/06,Martes,771,887,829
