0,1,2,3,4
Fecha,Día,Min,Máx,Precio
25/05,Martes,453,521,487
26/05,Miércoles,415,477,446
27/05,Jueves,349,401,375
28/05,Viernes,405,465,435
31/05,Lunes,339,391,365
1/06,Martes,347,399,373
2/06,Miércoles,317,365,341
3/06,Jueves,317,365,341
4/06,Viernes,286,328,307
7/06,Lunes,296,340,318
8/06,Martes,300,346,323
9/06,Miércoles,252,290,271
10/06,Jueves,292,336,314
11/06,Viernes,270,310,290
14/06,Lunes,275,317,296
15/06,Martes,287,331,309
16/06,Miércoles,256,294,275
17/06,Jueves,265,305,285
18/06,Viernes,308,354,331
21/06,Lunes,288,332,310
22/06,Martes,300,346,323
23/06,Miércoles,290,334,312
24/06,Jueves,293,337,315
25/06,Viernes,331,381,356
