0,1,2,3,4
Fecha,Día,Min,Máx,Precio
30/04,Viernes,866,996,931
3/05,Lunes,909,1045,977
4/05,Martes,1016,1170,1093
5/05,Miércoles,999,1149,1074
6/05,Jueves,918,1056,987
7/05,Viernes,903,1039,971
10/05,Lunes,847,975,911
11/05,Martes,818,942,880
12/05,Miércoles,865,995,930
13/05,Jueves,792,912,852
14/05,Viernes,778,896,837
17/05,Lunes,698,803,750
18/05,Martes,809,931,870
19/05,Miércoles,860,990,925
20/05,Jueves,939,1081,1010
21/05,Viernes,1044,1202,1123
24/05,Lunes,1016,1170,1093
25/05,Martes,1043,1199,1121
26/05,Miércoles,1110,1278,1194
27/05,Jueves,1089,1253,1171
28/05,Viernes,1137,1309,1223
31/05,Lunes,1058,1218,1138
1/06,Martes,1083,1247,1165
2/06,Miércoles,1250,1438,1344
