0,1,2,3,4
Fecha,Día,Min,Máx,Precio
23/06,Miércoles,401,461,431
24/06,Jueves,337,387,362
25/06,Viernes,339,389,364
28/06,Lunes,332,382,357
29/06,Martes,312,360,336
30/06,Miércoles,315,363,339
1/07,Jueves,298,342,320
2/07,Viernes,291,335,313
5/07,Lunes,304,350,327
6/07,Martes,322,370,346
7/07,Miércoles,324,372,348
8/07,Jueves,311,357,334
9/07,Viernes,295,339,317
12/07,Lunes,313,361,337
13/07,Martes,313,361,337
14/07,Miércoles,285,327,306
15/07,Jueves,287,331,309
16/07,Viernes,278,320,299
19/07,Lunes,259,299,279
20/07,Martes,267,307,287
21/07,Miércoles,270,310,290
22/07,Jueves,265,305,285
23/07,Viernes,282,324,303
26/07,Lunes,286,330,308
