0,1,2,3,4
Fecha,Día,Min,Máx,Precio
19/04,Lunes,1193,1373,1283
20/04,Martes,1269,1461,1365
21/04,Miércoles,1386,1594,1490
22/04,Jueves,1541,1773,1657
23/04,Viernes,1499,1725,1612
26/04,Lunes,1538,1770,1654
27/04,Martes,1638,1884,1761
28/04,Miércoles,1607,1849,1728
29/04,Jueves,1679,1931,1805
30/04,Viernes,1562,1798,1680
3/05,Lunes,1600,1840,1720
4/05,Martes,1845,2123,1984
5/05,Miércoles,1947,2241,2094
6/05,Jueves,1781,2049,1915
7/05,Viernes,1860,2140,2000
10/05,Lunes,1911,2199,2055
11/05,Martes,1967,2263,2115
12/05,Miércoles,1996,2296,2146
13/05,Jueves,2080,2394,2237
14/05,Viernes,2066,2378,2222
17/05,Lunes,2043,2351,2197
18/05,Martes,2186,2516,2351
19/05,Miércoles,2182,2510,2346
20/05,Jueves,2025,2329,2177
