0,1,2,3,4
Fecha,Día,Min,Máx,Precio
9/07,Viernes,439,505,472
12/07,Lunes,437,503,470
13/07,Martes,443,509,476
14/07,Miércoles,424,488,456
15/07,Jueves,443,509,476
16/07,Viernes,451,519,485
19/07,Lunes,450,518,484
20/07,Martes,425,489,457
21/07,Miércoles,428,492,460
22/07,Jueves,446,514,480
23/07,Viernes,468,538,503
26/07,Lunes,486,560,523
27/07,Martes,498,572,535
28/07,Miércoles,459,529,494
29/07,Jueves,473,545,509
30/07,Viernes,504,580,542
2/08,Lunes,490,564,527
3/08,Martes,412,474,443
4/08,Miércoles,415,477,446
5/08,Jueves,407,469,438
6/08,Viernes,383,441,412
9/08,Lunes,387,445,416
10/08,Martes,365,421,393
11/08,Miércoles,358,412,385
