0,1,2,3,4
Fecha,Día,Min,Máx,Precio
24/05,Lunes,537,617,577
25/05,Martes,451,519,485
26/05,Miércoles,524,602,563
27/05,Jueves,440,506,473
28/05,Viernes,449,517,483
31/05,Lunes,411,473,442
1/06,Martes,411,473,442
2/06,Miércoles,370,426,398
3/06,Jueves,383,441,412
4/06,Viernes,390,448,419
7/06,Lunes,327,377,352
8/06,Martes,379,437,408
9/06,Miércoles,351,403,377
10/06,Jueves,358,412,385
11/06,Viernes,374,430,402
14/06,Lunes,333,383,358
15/06,Martes,345,397,371
16/06,Miércoles,400,460,430
17/06,Jueves,375,431,403
18/06,Viernes,391,449,420
21/06,Lunes,378,434,406
22/06,Martes,381,439,410
23/06,Miércoles,431,495,463
24/06,Jueves,417,479,448
