0,1,2,3,4
Fecha,Día,Min,Máx,Precio
13/09,Lunes,614,706,660
14/09,Martes,605,696,650
15/09,Miércoles,517,595,556
16/09,Jueves,530,610,570
17/09,Viernes,572,658,615
20/09,Lunes,568,654,611
21/09,Martes,610,702,656
22/09,Miércoles,618,712,665
23/09,Jueves,637,733,685
24/09,Viernes,642,738,690
27/09,Lunes,616,708,662
28/09,Martes,628,722,675
29/09,Miércoles,638,734,686
30/09,Jueves,670,770,720
1/10,Viernes,624,718,671
4/10,Lunes,637,733,685
5/10,Martes,599,689,644
6/10,Miércoles,605,696,650
7/10,Jueves,601,691,646
8/10,Viernes,585,673,629
11/10,Lunes,615,707,661
12/10,Martes,642,738,690
13/10,Miércoles,635,731,683
14/10,Jueves,602,692,647
