0,1,2,3,4
Fecha,Día,Min,Máx,Precio
15/06,Martes,623,717,670
16/06,Miércoles,659,759,709
17/06,Jueves,663,763,713
18/06,Viernes,636,732,684
21/06,Lunes,605,696,650
22/06,Martes,643,739,691
23/06,Miércoles,643,739,691
24/06,Jueves,584,672,628
25/06,Viernes,591,679,635
28/06,Lunes,571,657,614
29/06,Martes,534,614,574
30/06,Miércoles,550,632,591
1/07,Jueves,555,639,597
2/07,Viernes,546,628,587
5/07,Lunes,579,667,623
6/07,Martes,589,677,633
7/07,Miércoles,556,640,598
8/07,Jueves,512,589,550
9/07,Viernes,501,577,539
12/07,Lunes,533,613,573
13/07,Martes,509,585,547
14/07,Miércoles,591,679,635
15/07,Jueves,519,597,558
16/07,Viernes,475,547,511
