0,1,2,3,4
Fecha,Día,Min,Máx,Precio
31/08,Martes,565,649,607
1/09,Miércoles,576,662,619
2/09,Jueves,585,673,629
3/09,Viernes,614,706,660
6/09,Lunes,572,658,615
7/09,Martes,584,672,628
8/09,Miércoles,549,631,590
9/09,Jueves,553,637,595
10/09,Viernes,551,633,592
13/09,Lunes,537,617,577
14/09,Martes,565,649,607
15/09,Miércoles,589,677,633
16/09,Jueves,583,671,627
17/09,Viernes,552,636,594
20/09,Lunes,529,609,569
21/09,Martes,538,618,578
22/09,Miércoles,568,654,611
23/09,Jueves,615,707,661
24/09,Viernes,599,689,644
27/09,Lunes,628,722,675
28/09,Martes,629,723,676
29/09,Miércoles,670,770,720
30/09,Jueves,637,733,685
1/10,Viernes,669,769,719
