0,1,2,3,4
Fecha,Día,Min,Máx,Precio
27/05,Jueves,756,870,813
28/05,Viernes,722,830,776
31/05,Lunes,837,963,900
1/06,Martes,736,846,791
2/06,Miércoles,673,775,724
3/06,Jueves,566,652,609
4/06,Viernes,657,755,706
7/06,Lunes,551,635,593
8/06,Martes,563,647,605
9/06,Miércoles,514,592,553
10/06,Jueves,514,592,553
11/06,Viernes,463,533,498
14/06,Lunes,480,552,516
15/06,Martes,488,562,525
16/06,Miércoles,410,472,441
17/06,Jueves,476,548,512
18/06,Viernes,441,507,474
21/06,Lunes,450,518,484
22/06,Martes,470,540,505
23/06,Miércoles,418,480,449
24/06,Jueves,433,499,466
25/06,Viernes,503,579,541
28/06,Lunes,472,542,507
29/06,Martes,492,566,529
