0,1,2,3,4
Fecha,Día,Min,Máx,Precio
22/06,Martes,357,411,384
23/06,Miércoles,360,414,387
24/06,Jueves,353,407,380
25/06,Viernes,332,382,357
28/06,Lunes,335,385,360
29/06,Martes,316,364,340
30/06,Miércoles,310,356,333
1/07,Jueves,324,372,348
2/07,Viernes,342,394,368
5/07,Lunes,344,396,370
6/07,Martes,330,380,355
7/07,Miércoles,313,361,337
8/07,Jueves,333,383,358
9/07,Viernes,333,383,358
12/07,Lunes,302,348,325
13/07,Martes,306,352,329
14/07,Miércoles,296,340,318
15/07,Jueves,276,318,297
16/07,Viernes,285,327,306
19/07,Lunes,287,331,309
20/07,Martes,283,325,304
21/07,Miércoles,300,346,323
22/07,Jueves,305,351,328
23/07,Viernes,288,332,310
