0,1,2,3,4
Fecha,Día,Min,Máx,Precio
28/05,Viernes,756,870,813
31/05,Lunes,722,830,776
1/06,Martes,837,963,900
2/06,Miércoles,736,846,791
3/06,Jueves,673,775,724
4/06,Viernes,566,652,609
7/06,Lunes,657,755,706
8/06,Martes,551,635,593
9/06,Miércoles,563,647,605
10/06,Jueves,514,592,553
11/06,Viernes,514,592,553
14/06,Lunes,463,533,498
15/06,Martes,480,552,516
16/06,Miércoles,488,562,525
17/06,Jueves,410,472,441
18/06,Viernes,476,548,512
21/06,Lunes,441,507,474
22/06,Martes,450,518,484
23/06,Miércoles,470,540,505
24/06,Jueves,418,480,449
25/06,Viernes,433,499,466
28/06,Lunes,503,579,541
29/06,Martes,472,542,507
30/06,Miércoles,492,566,529
