0,1,2,3,4
Fecha,Día,Min,Máx,Precio
28/04,Miércoles,884,1017,950
29/04,Jueves,869,999,934
30/04,Viernes,799,919,859
3/05,Lunes,786,904,845
4/05,Martes,737,849,793
5/05,Miércoles,712,820,766
6/05,Jueves,752,866,809
7/05,Viernes,689,793,741
10/05,Lunes,677,779,728
11/05,Martes,607,699,653
12/05,Miércoles,704,810,757
13/05,Jueves,749,861,805
14/05,Viernes,817,941,879
17/05,Lunes,910,1046,978
18/05,Martes,885,1019,952
19/05,Miércoles,909,1045,977
20/05,Jueves,967,1113,1040
21/05,Viernes,949,1091,1020
24/05,Lunes,990,1140,1065
25/05,Martes,922,1060,991
26/05,Miércoles,943,1085,1014
27/05,Jueves,1087,1251,1169
28/05,Viernes,1148,1320,1234
31/05,Lunes,1050,1208,1129
