0,1,2,3,4
Fecha,Día,Min,Máx,Precio
19/04,Lunes,857,987,922
20/04,Martes,937,1077,1007
21/04,Miércoles,1042,1198,1120
22/04,Jueves,1014,1166,1090
23/04,Viernes,1040,1196,1118
26/04,Lunes,1108,1274,1191
27/04,Martes,1086,1250,1168
28/04,Miércoles,1135,1305,1220
29/04,Jueves,1056,1214,1135
30/04,Viernes,1081,1243,1162
3/05,Lunes,1246,1434,1340
4/05,Martes,1315,1513,1414
5/05,Miércoles,1202,1384,1293
6/05,Jueves,1256,1446,1351
7/05,Viernes,1291,1485,1388
10/05,Lunes,1329,1529,1429
11/05,Martes,1349,1552,1450
12/05,Miércoles,1406,1618,1512
13/05,Jueves,1397,1607,1502
14/05,Viernes,1381,1589,1485
17/05,Lunes,1478,1700,1589
18/05,Martes,1475,1697,1586
19/05,Miércoles,1369,1575,1472
20/05,Jueves,1373,1579,1476
