0,1,2,3,4
Fecha,Día,Min,Máx,Precio
31/05,Lunes,589,677,633
1/06,Martes,578,664,621
2/06,Miércoles,614,706,660
3/06,Jueves,586,674,630
4/06,Viernes,680,782,731
7/06,Lunes,597,687,642
8/06,Martes,547,629,588
9/06,Miércoles,460,530,495
10/06,Jueves,534,614,574
11/06,Viernes,448,516,482
14/06,Lunes,458,526,492
15/06,Martes,419,482,450
16/06,Miércoles,419,482,450
17/06,Jueves,377,433,405
18/06,Viernes,391,449,420
21/06,Lunes,397,457,427
22/06,Martes,334,384,359
23/06,Miércoles,387,445,416
24/06,Jueves,358,412,385
25/06,Viernes,365,421,393
28/06,Lunes,381,439,410
29/06,Martes,339,391,365
30/06,Miércoles,352,406,379
1/07,Jueves,409,471,440
