0,1,2,3,4
Fecha,Día,Min,Máx,Precio
19/07,Lunes,392,450,421
20/07,Martes,381,439,410
21/07,Miércoles,383,441,412
22/07,Jueves,371,427,399
23/07,Viernes,357,411,384
26/07,Lunes,358,412,385
27/07,Martes,353,407,380
28/07,Miércoles,364,418,391
29/07,Jueves,350,402,376
30/07,Viernes,348,400,374
2/08,Lunes,352,406,379
3/08,Martes,338,388,363
4/08,Miércoles,352,406,379
5/08,Jueves,359,413,386
6/08,Viernes,358,412,385
9/08,Lunes,339,389,364
10/08,Martes,341,393,367
11/08,Miércoles,356,410,383
12/08,Jueves,374,430,402
13/08,Viernes,389,447,418
16/08,Lunes,397,457,427
17/08,Martes,366,422,394
18/08,Miércoles,378,434,406
19/08,Jueves,403,463,433
