0,1,2,3,4
Fecha,Día,Min,Máx,Precio
6/09,Lunes,655,753,704
7/09,Martes,703,809,756
8/09,Miércoles,712,820,766
9/09,Jueves,734,844,789
10/09,Viernes,738,850,794
13/09,Lunes,709,815,762
14/09,Martes,723,831,777
15/09,Miércoles,735,845,790
16/09,Jueves,771,887,829
17/09,Viernes,718,826,772
20/09,Lunes,733,843,788
21/09,Martes,689,793,741
22/09,Miércoles,696,800,748
23/09,Jueves,692,796,744
24/09,Viernes,674,776,725
27/09,Lunes,709,815,762
28/09,Martes,739,851,795
29/09,Miércoles,732,842,787
30/09,Jueves,694,798,746
1/10,Viernes,664,764,714
4/10,Lunes,674,776,725
5/10,Martes,713,821,767
6/10,Miércoles,771,887,829
7/10,Jueves,751,865,808
