0,1,2,3,4
Fecha,Día,Min,Máx,Precio
25/08,Miércoles,637,733,685
26/08,Jueves,633,729,681
27/08,Viernes,618,710,664
30/08,Lunes,649,747,698
31/08,Martes,677,779,728
1/09,Miércoles,671,771,721
2/09,Jueves,635,731,683
3/09,Viernes,608,700,654
6/09,Lunes,618,712,665
7/09,Martes,654,752,703
8/09,Miércoles,707,813,760
9/09,Jueves,689,793,741
10/09,Viernes,723,831,777
13/09,Lunes,724,832,778
14/09,Martes,770,886,828
15/09,Miércoles,733,843,788
16/09,Jueves,769,885,827
17/09,Viernes,780,898,839
20/09,Lunes,785,903,844
21/09,Martes,795,915,855
22/09,Miércoles,788,906,847
23/09,Jueves,813,935,874
24/09,Viernes,785,903,844
27/09,Lunes,774,890,832
