0,1,2,3,4
Fecha,Día,Min,Máx,Precio
9/08,Lunes,570,656,613
10/08,Martes,578,666,622
11/08,Miércoles,582,670,626
12/08,Jueves,590,678,634
13/08,Viernes,584,672,628
16/08,Lunes,603,693,648
17/08,Martes,582,670,626
18/08,Miércoles,574,660,617
19/08,Jueves,589,677,633
20/08,Viernes,620,714,667
23/08,Lunes,631,725,678
24/08,Martes,658,756,707
25/08,Miércoles,697,801,749
26/08,Jueves,691,795,743
27/08,Viernes,698,803,750
30/08,Lunes,718,826,772
31/08,Martes,737,849,793
1/09,Miércoles,796,916,856
2/09,Jueves,765,881,823
3/09,Viernes,724,832,778
6/09,Lunes,727,837,782
7/09,Martes,724,834,779
8/09,Miércoles,697,801,749
9/09,Jueves,679,781,730
