0,1,2,3,4
Fecha,Día,Min,Máx,Precio
18/05,Martes,909,1045,977
19/05,Miércoles,909,1045,977
20/05,Jueves,818,942,880
21/05,Viernes,848,976,912
24/05,Lunes,862,992,927
25/05,Martes,724,834,779
26/05,Miércoles,841,967,904
27/05,Jueves,777,895,836
28/05,Viernes,793,913,853
31/05,Lunes,828,952,890
1/06,Martes,737,847,792
2/06,Miércoles,764,880,822
3/06,Jueves,887,1021,954
4/06,Viernes,831,957,894
7/06,Lunes,868,998,933
8/06,Martes,839,965,902
9/06,Miércoles,848,976,912
10/06,Jueves,959,1103,1031
11/06,Viernes,927,1067,997
14/06,Lunes,948,1090,1019
15/06,Martes,994,1144,1069
16/06,Miércoles,1112,1280,1196
17/06,Jueves,1094,1258,1176
18/06,Viernes,1005,1157,1081
