0,1,2,3,4
Fecha,Día,Min,Máx,Precio
5/07,Lunes,512,589,550
6/07,Martes,521,599,560
7/07,Miércoles,520,598,559
8/07,Jueves,491,565,528
9/07,Viernes,495,569,532
12/07,Lunes,516,594,555
13/07,Martes,541,623,582
14/07,Miércoles,563,647,605
15/07,Jueves,576,662,619
16/07,Viernes,532,612,572
19/07,Lunes,548,630,589
20/07,Martes,584,672,628
21/07,Miércoles,567,653,610
22/07,Jueves,476,548,512
23/07,Viernes,480,552,516
26/07,Lunes,471,541,506
27/07,Martes,443,509,476
28/07,Miércoles,446,514,480
29/07,Jueves,422,486,454
30/07,Viernes,413,475,444
2/08,Lunes,432,496,464
3/08,Martes,457,525,491
4/08,Miércoles,459,529,494
5/08,Jueves,441,507,474
