0,1,2,3,4
Fecha,Día,Min,Máx,Precio
4/10,Lunes,550,632,591
5/10,Martes,559,643,601
6/10,Miércoles,605,696,650
7/10,Jueves,627,721,674
8/10,Viernes,641,737,689
11/10,Lunes,622,716,669
12/10,Martes,604,694,649
13/10,Miércoles,588,676,632
14/10,Jueves,592,682,637
15/10,Viernes,551,633,592
18/10,Lunes,555,639,597
19/10,Martes,604,694,649
20/10,Miércoles,563,647,605
21/10,Jueves,499,575,537
22/10,Viernes,482,554,518
25/10,Lunes,489,563,526
26/10,Martes,475,547,511
27/10,Miércoles,465,535,500
28/10,Jueves,474,546,510
29/10,Viernes,494,568,531
1/11,Lunes,469,539,504
2/11,Martes,476,548,512
3/11,Miércoles,482,554,518
4/11,Jueves,458,528,493
