0,1,2,3,4
Fecha,Día,Min,Máx,Precio
10/09,Viernes,607,699,653
13/09,Lunes,520,598,559
14/09,Martes,534,614,574
15/09,Miércoles,576,662,619
16/09,Jueves,572,658,615
17/09,Viernes,614,706,660
20/09,Lunes,622,716,669
21/09,Martes,641,737,689
22/09,Miércoles,645,743,694
23/09,Jueves,619,713,666
24/09,Viernes,631,727,679
27/09,Lunes,642,738,690
28/09,Martes,673,775,724
29/09,Miércoles,628,722,675
30/09,Jueves,641,737,689
1/10,Viernes,603,693,648
4/10,Lunes,608,700,654
5/10,Martes,605,696,650
6/10,Miércoles,589,677,633
7/10,Jueves,619,713,666
8/10,Viernes,646,744,695
11/10,Lunes,640,736,688
12/10,Martes,606,698,652
13/10,Miércoles,580,668,624
