0,1,2,3,4
Fecha,Día,Min,Máx,Precio
10/09,Viernes,614,706,660
13/09,Lunes,605,696,650
14/09,Martes,517,595,556
15/09,Miércoles,530,610,570
16/09,Jueves,572,658,615
17/09,Viernes,568,654,611
20/09,Lunes,610,702,656
21/09,Martes,618,712,665
22/09,Miércoles,637,733,685
23/09,Jueves,642,738,690
24/09,Viernes,616,708,662
27/09,Lunes,628,722,675
28/09,Martes,638,734,686
29/09,Miércoles,670,770,720
30/09,Jueves,624,718,671
1/10,Viernes,637,733,685
4/10,Lunes,599,689,644
5/10,Martes,605,696,650
6/10,Miércoles,601,691,646
7/10,Jueves,585,673,629
8/10,Viernes,615,707,661
11/10,Lunes,642,738,690
12/10,Martes,635,731,683
13/10,Miércoles,602,692,647
