0,1,2,3,4
Fecha,Día,Min,Máx,Precio
17/05,Lunes,978,1126,1052
18/05,Martes,1014,1166,1090
19/05,Miércoles,1030,1186,1108
20/05,Jueves,866,996,931
21/05,Viernes,1004,1156,1080
24/05,Lunes,929,1069,999
25/05,Martes,948,1090,1019
26/05,Miércoles,989,1137,1063
27/05,Jueves,879,1011,945
28/05,Viernes,911,1049,980
31/05,Lunes,1057,1217,1137
1/06,Martes,990,1140,1065
2/06,Miércoles,1033,1189,1111
3/06,Jueves,999,1149,1074
4/06,Viernes,1010,1162,1086
7/06,Lunes,1142,1314,1228
8/06,Martes,1105,1271,1188
9/06,Miércoles,1129,1299,1214
10/06,Jueves,1184,1362,1273
11/06,Viernes,1324,1524,1424
14/06,Lunes,1302,1498,1400
15/06,Martes,1197,1377,1287
16/06,Miércoles,1177,1355,1266
17/06,Jueves,1105,1271,1188
