0,1,2,3,4
Fecha,Día,Min,Máx,Precio
9/06,Miércoles,554,638,596
10/06,Jueves,503,579,541
11/06,Viernes,509,585,547
14/06,Lunes,492,566,529
15/06,Martes,459,529,494
16/06,Miércoles,472,544,508
17/06,Jueves,477,549,513
18/06,Viernes,469,539,504
21/06,Lunes,498,572,535
22/06,Martes,506,582,544
23/06,Miércoles,478,550,514
24/06,Jueves,439,505,472
25/06,Viernes,431,495,463
28/06,Lunes,458,526,492
29/06,Martes,436,502,469
30/06,Miércoles,506,582,544
1/07,Jueves,445,511,478
2/07,Viernes,406,468,437
5/07,Lunes,342,394,368
6/07,Martes,397,457,427
7/07,Miércoles,334,384,359
8/07,Jueves,341,393,367
9/07,Viernes,312,360,336
12/07,Lunes,312,360,336
