0,1,2,3,4
Fecha,Día,Min,Máx,Precio
13/04,Martes,607,699,653
14/04,Miércoles,623,717,670
15/04,Jueves,664,764,714
16/04,Viernes,651,749,700
19/04,Lunes,680,782,731
20/04,Martes,632,728,680
21/04,Miércoles,647,745,696
22/04,Jueves,747,859,803
23/04,Viernes,789,907,848
26/04,Lunes,722,830,776
27/04,Martes,754,868,811
28/04,Miércoles,775,891,833
29/04,Jueves,797,917,857
30/04,Viernes,808,930,869
3/05,Lunes,843,969,906
4/05,Martes,837,963,900
5/05,Miércoles,828,952,890
6/05,Jueves,885,1019,952
7/05,Viernes,884,1017,950
10/05,Lunes,820,944,882
11/05,Martes,822,946,884
12/05,Miércoles,801,921,861
13/05,Jueves,781,899,840
14/05,Viernes,787,905,846
