0,1,2,3,4
Fecha,Día,Min,Máx,Precio
7/06,Lunes,584,672,628
8/06,Martes,601,691,646
9/06,Miércoles,607,699,653
10/06,Jueves,597,687,642
11/06,Viernes,633,729,681
14/06,Lunes,644,740,692
15/06,Martes,608,700,654
16/06,Miércoles,559,643,601
17/06,Jueves,548,630,589
18/06,Viernes,582,670,626
21/06,Lunes,555,639,597
22/06,Martes,644,742,693
23/06,Miércoles,566,652,609
24/06,Jueves,518,596,557
25/06,Viernes,436,502,469
28/06,Lunes,506,582,544
29/06,Martes,425,489,457
30/06,Miércoles,434,500,467
1/07,Jueves,397,457,427
2/07,Viernes,397,457,427
5/07,Lunes,357,411,384
6/07,Martes,370,426,398
7/07,Miércoles,377,433,405
8/07,Jueves,316,364,340
