0,1,2,3,4
Fecha,Día,Min,Máx,Precio
21/06,Lunes,521,599,560
22/06,Martes,512,589,550
23/06,Miércoles,481,553,517
24/06,Jueves,485,559,522
25/06,Viernes,458,528,493
28/06,Lunes,448,516,482
29/06,Martes,469,539,504
30/06,Miércoles,497,571,534
1/07,Jueves,499,575,537
2/07,Viernes,479,551,515
5/07,Lunes,455,523,489
6/07,Martes,484,556,520
7/07,Miércoles,484,556,520
8/07,Jueves,439,505,472
9/07,Viernes,444,510,477
12/07,Lunes,429,493,461
13/07,Martes,401,461,431
14/07,Miércoles,413,475,444
15/07,Jueves,417,479,448
16/07,Viernes,409,471,440
19/07,Lunes,434,500,467
20/07,Martes,442,508,475
21/07,Miércoles,418,480,449
22/07,Jueves,384,442,413
