0,1,2,3,4
Fecha,Día,Min,Máx,Precio
5/05,Miércoles,830,954,892
6/05,Jueves,865,995,930
7/05,Viernes,836,962,899
10/05,Lunes,845,973,909
11/05,Martes,956,1100,1028
12/05,Miércoles,924,1064,994
13/05,Jueves,945,1087,1016
14/05,Viernes,991,1141,1066
17/05,Lunes,1109,1275,1192
18/05,Martes,1090,1254,1172
19/05,Miércoles,1003,1153,1078
20/05,Jueves,986,1134,1060
21/05,Viernes,925,1065,995
24/05,Lunes,894,1028,961
25/05,Martes,944,1086,1015
26/05,Miércoles,864,994,929
27/05,Jueves,849,977,913
28/05,Viernes,762,876,819
31/05,Lunes,884,1017,950
1/06,Martes,939,1081,1010
2/06,Miércoles,1026,1180,1103
3/06,Jueves,1141,1313,1227
4/06,Viernes,1110,1278,1194
7/06,Lunes,1139,1311,1225
