0,1,2,3,4
Fecha,Día,Min,Máx,Precio
29/06,Martes,462,532,497
30/06,Miércoles,472,544,508
1/07,Jueves,436,502,469
2/07,Viernes,449,517,483
5/07,Lunes,479,551,515
6/07,Martes,465,535,500
7/07,Miércoles,391,449,420
8/07,Jueves,393,453,423
9/07,Viernes,386,444,415
12/07,Lunes,363,417,390
13/07,Martes,366,422,394
14/07,Miércoles,346,398,372
15/07,Jueves,339,389,364
16/07,Viernes,353,407,380
19/07,Lunes,374,430,402
20/07,Martes,376,432,404
21/07,Miércoles,361,415,388
22/07,Jueves,343,395,369
23/07,Viernes,365,419,392
26/07,Lunes,365,419,392
27/07,Martes,331,381,356
28/07,Miércoles,335,385,360
29/07,Jueves,324,372,348
30/07,Viernes,302,348,325
