0,1,2,3,4
Fecha,Día,Min,Máx,Precio
2/08,Lunes,473,545,509
3/08,Martes,467,537,502
4/08,Miércoles,479,551,515
5/08,Jueves,505,581,543
6/08,Viernes,513,591,552
9/08,Lunes,535,615,575
10/08,Martes,566,652,609
11/08,Miércoles,562,646,604
12/08,Jueves,566,652,609
13/08,Viernes,583,671,627
16/08,Lunes,599,689,644
17/08,Martes,646,744,695
18/08,Miércoles,621,715,668
19/08,Jueves,588,676,632
20/08,Viernes,591,679,635
23/08,Lunes,589,677,633
24/08,Martes,566,652,609
25/08,Miércoles,552,636,594
26/08,Jueves,555,639,597
27/08,Viernes,538,620,579
30/08,Lunes,519,597,558
31/08,Martes,520,598,559
1/09,Miércoles,512,590,551
2/09,Jueves,526,606,566
