0,1,2,3,4
Fecha,Día,Min,Máx,Precio
13/05,Jueves,1672,1924,1798
14/05,Viernes,1547,1779,1663
17/05,Lunes,1577,1815,1696
18/05,Martes,1646,1894,1770
19/05,Miércoles,1464,1684,1574
20/05,Jueves,1519,1747,1633
21/05,Viernes,1761,2027,1894
24/05,Lunes,1651,1899,1775
25/05,Martes,1721,1981,1851
26/05,Miércoles,1665,1915,1790
27/05,Jueves,1682,1936,1809
28/05,Viernes,1902,2188,2045
31/05,Lunes,1840,2116,1978
1/06,Martes,1880,2164,2022
2/06,Miércoles,1973,2269,2121
3/06,Jueves,2206,2538,2372
4/06,Viernes,2168,2494,2331
7/06,Lunes,1993,2293,2143
8/06,Martes,1960,2254,2107
9/06,Miércoles,1839,2115,1977
10/06,Jueves,1776,2044,1910
11/06,Viernes,1877,2159,2018
14/06,Lunes,1719,1977,1848
15/06,Martes,1689,1943,1816
