0,1,2,3,4
Fecha,Día,Min,Máx,Precio
29/10,Viernes,458,526,492
1/11,Lunes,450,518,484
2/11,Martes,453,521,487
3/11,Miércoles,445,511,478
4/11,Jueves,448,516,482
5/11,Viernes,448,516,482
8/11,Lunes,433,499,466
9/11,Martes,452,520,486
10/11,Miércoles,458,526,492
11/11,Jueves,458,526,492
12/11,Viernes,448,516,482
15/11,Lunes,448,516,482
16/11,Martes,468,538,503
17/11,Miércoles,472,542,507
18/11,Jueves,476,548,512
19/11,Viernes,465,535,500
22/11,Lunes,478,550,514
23/11,Martes,455,523,489
24/11,Miércoles,469,539,504
25/11,Jueves,457,525,491
26/11,Viernes,453,521,487
29/11,Lunes,470,540,505
30/11,Martes,507,583,545
1/12,Miércoles,488,562,525
