0,1,2,3,4
Fecha,Día,Min,Máx,Precio
19/04,Lunes,2423,2787,2605
20/04,Martes,2563,2949,2756
21/04,Miércoles,2757,3171,2964
22/04,Jueves,2741,3153,2947
23/04,Viernes,2762,3178,2970
26/04,Lunes,2852,3282,3067
27/04,Martes,2833,3259,3046
28/04,Miércoles,3003,3455,3229
29/04,Jueves,2791,3211,3001
30/04,Viernes,2797,3219,3008
3/05,Lunes,2839,3267,3053
4/05,Martes,2935,3377,3156
5/05,Miércoles,2762,3178,2970
6/05,Jueves,2996,3448,3222
7/05,Viernes,3073,3535,3304
10/05,Lunes,3202,3684,3443
11/05,Martes,3246,3734,3490
12/05,Miércoles,3495,4021,3758
13/05,Jueves,3439,3957,3698
14/05,Viernes,3467,3989,3728
17/05,Lunes,3713,4273,3993
18/05,Martes,3723,4283,4003
19/05,Miércoles,3530,4062,3796
20/05,Jueves,3502,4030,3766
