0,1,2,3,4
Fecha,Día,Min,Máx,Precio
13/05,Jueves,3234,3720,3477
14/05,Viernes,3421,3937,3679
17/05,Lunes,3441,3959,3700
18/05,Martes,3450,3970,3710
19/05,Miércoles,3878,4462,4170
20/05,Jueves,3869,4451,4160
21/05,Viernes,3829,4405,4117
24/05,Lunes,4169,4797,4483
25/05,Martes,3936,4528,4232
26/05,Miércoles,4565,5253,4909
27/05,Jueves,4572,5260,4916
28/05,Viernes,4855,5585,5220
31/05,Lunes,4885,5621,5253
1/06,Martes,4898,5636,5267
2/06,Miércoles,5052,5812,5432
3/06,Jueves,5317,6117,5717
4/06,Viernes,5804,6678,6241
7/06,Lunes,6075,6989,6532
8/06,Martes,5689,6545,6117
9/06,Miércoles,5613,6457,6035
10/06,Jueves,5716,6576,6146
11/06,Viernes,5779,6649,6214
14/06,Lunes,6232,7170,6701
15/06,Martes,6013,6919,6466
