0,1,2,3,4
Fecha,Día,Min,Máx,Precio
27/07,Martes,2108,2426,2267
28/07,Miércoles,2116,2434,2275
29/07,Jueves,2177,2505,2341
30/07,Viernes,2285,2629,2457
2/08,Lunes,2319,2669,2494
3/08,Martes,2591,2981,2786
4/08,Miércoles,2545,2929,2737
5/08,Jueves,2447,2815,2631
6/08,Viernes,2437,2803,2620
9/08,Lunes,2467,2839,2653
10/08,Martes,2413,2777,2595
11/08,Miércoles,2321,2671,2496
12/08,Jueves,2385,2745,2565
13/08,Viernes,2277,2619,2448
16/08,Lunes,2163,2489,2326
17/08,Martes,2194,2524,2359
18/08,Miércoles,2158,2482,2320
19/08,Jueves,2189,2519,2354
20/08,Viernes,1998,2298,2148
23/08,Lunes,1993,2293,2143
24/08,Martes,2106,2424,2265
25/08,Miércoles,1992,2292,2142
26/08,Jueves,2078,2390,2234
27/08,Viernes,2146,2470,2308
