0,1,2,3,4
Fecha,Día,Min,Máx,Precio
6/05,Jueves,3573,4111,3842
7/05,Viernes,3373,3881,3627
10/05,Lunes,3913,4501,4207
11/05,Martes,3918,4508,4213
12/05,Miércoles,4161,4787,4474
13/05,Jueves,4187,4817,4502
14/05,Viernes,4198,4830,4514
17/05,Lunes,4329,4981,4655
18/05,Martes,4556,5242,4899
19/05,Miércoles,4974,5722,5348
20/05,Jueves,5205,5989,5597
21/05,Viernes,4874,5608,5241
24/05,Lunes,4809,5533,5171
25/05,Martes,4897,5635,5266
26/05,Miércoles,4951,5697,5324
27/05,Jueves,5339,6143,5741
28/05,Viernes,5152,5928,5540
31/05,Lunes,4982,5732,5357
1/06,Martes,4761,5477,5119
2/06,Miércoles,4589,5279,4934
3/06,Jueves,4750,5464,5107
4/06,Viernes,5024,5780,5402
7/06,Lunes,5402,6216,5809
8/06,Martes,5371,6179,5775
