0,1,2,3,4
Fecha,Día,Min,Máx,Precio
24/05,Lunes,1787,2055,1921
25/05,Martes,1684,1938,1811
26/05,Miércoles,1480,1702,1591
27/05,Jueves,1681,1933,1807
28/05,Viernes,1412,1624,1518
31/05,Lunes,1455,1673,1564
1/06,Martes,1330,1530,1430
2/06,Miércoles,1309,1507,1408
3/06,Jueves,1169,1345,1257
4/06,Viernes,1282,1476,1379
7/06,Lunes,1252,1440,1346
8/06,Martes,1142,1314,1228
9/06,Miércoles,1208,1390,1299
10/06,Jueves,1215,1397,1306
11/06,Viernes,1218,1402,1310
14/06,Lunes,1370,1576,1473
15/06,Martes,1367,1573,1470
16/06,Miércoles,1353,1557,1455
17/06,Jueves,1473,1695,1584
18/06,Viernes,1390,1600,1495
21/06,Lunes,1613,1855,1734
22/06,Martes,1614,1858,1736
23/06,Miércoles,1714,1972,1843
24/06,Jueves,1725,1985,1855
