0,1,2,3,4
Fecha,Día,Min,Máx,Precio
21/07,Miércoles,1631,1877,1754
22/07,Jueves,1568,1804,1686
23/07,Viernes,1561,1797,1679
26/07,Lunes,1581,1819,1700
27/07,Martes,1547,1779,1663
28/07,Miércoles,1487,1711,1599
29/07,Jueves,1528,1758,1643
30/07,Viernes,1458,1678,1568
2/08,Lunes,1386,1594,1490
3/08,Martes,1405,1617,1511
4/08,Miércoles,1382,1590,1486
5/08,Jueves,1402,1614,1508
6/08,Viernes,1280,1472,1376
9/08,Lunes,1277,1469,1373
10/08,Martes,1349,1553,1451
11/08,Miércoles,1276,1468,1372
12/08,Jueves,1331,1531,1431
13/08,Viernes,1375,1581,1478
16/08,Lunes,1405,1617,1511
17/08,Martes,1302,1498,1400
18/08,Miércoles,1369,1575,1472
19/08,Jueves,1422,1636,1529
20/08,Viernes,1495,1719,1607
23/08,Lunes,1618,1862,1740
