0,1,2,3,4
Fecha,Día,Min,Máx,Precio
11/08,Miércoles,3092,3558,3325
12/08,Jueves,2947,3391,3169
13/08,Viernes,3222,3706,3464
16/08,Lunes,3294,3790,3542
17/08,Martes,3420,3934,3677
18/08,Miércoles,3715,4275,3995
19/08,Jueves,3572,4110,3841
20/08,Viernes,3646,4194,3920
23/08,Lunes,3686,4240,3963
24/08,Martes,3786,4356,4071
25/08,Miércoles,3911,4499,4205
26/08,Jueves,4050,4660,4355
27/08,Viernes,4049,4659,4354
30/08,Lunes,4179,4809,4494
31/08,Martes,4248,4888,4568
1/09,Miércoles,4263,4905,4584
2/09,Jueves,4387,5047,4717
3/09,Viernes,4604,5297,4950
6/09,Lunes,4672,5376,5024
7/09,Martes,5219,6005,5612
8/09,Miércoles,5126,5898,5512
9/09,Jueves,4927,5669,5298
10/09,Viernes,4906,5644,5275
13/09,Lunes,4967,5715,5341
