0,1,2,3,4
Fecha,Día,Min,Máx,Precio
21/06,Lunes,2212,2544,2378
22/06,Martes,2058,2368,2213
23/06,Miércoles,2027,2333,2180
24/06,Jueves,2086,2400,2243
25/06,Viernes,2210,2542,2376
28/06,Lunes,2225,2559,2392
29/06,Martes,2119,2437,2278
30/06,Miércoles,2005,2307,2156
1/07,Jueves,2087,2401,2244
2/07,Viernes,2019,2323,2171
5/07,Lunes,1932,2222,2077
6/07,Martes,1991,2291,2141
7/07,Miércoles,1945,2237,2091
8/07,Jueves,1834,2110,1972
9/07,Viernes,1934,2226,2080
12/07,Lunes,1987,2287,2137
13/07,Martes,1933,2225,2079
14/07,Miércoles,2193,2523,2358
15/07,Jueves,2297,2643,2470
16/07,Viernes,2169,2495,2332
19/07,Lunes,1910,2198,2054
20/07,Martes,1812,2084,1948
21/07,Miércoles,1933,2225,2079
22/07,Jueves,1976,2274,2125
