0,1,2,3,4
Fecha,Día,Min,Máx,Precio
11/05,Martes,3662,4214,3938
12/05,Miércoles,4117,4737,4427
13/05,Jueves,4108,4726,4417
14/05,Viernes,4065,4677,4371
17/05,Lunes,4426,5092,4759
18/05,Martes,4178,4808,4493
19/05,Miércoles,4847,5577,5212
20/05,Jueves,4854,5584,5219
21/05,Viernes,5154,5930,5542
24/05,Lunes,5187,5967,5577
25/05,Martes,5201,5983,5592
26/05,Miércoles,5363,6171,5767
27/05,Jueves,5644,6494,6069
28/05,Viernes,6162,7090,6626
31/05,Lunes,6450,7420,6935
1/06,Martes,6039,6949,6494
2/06,Miércoles,5959,6855,6407
3/06,Jueves,6067,6981,6524
4/06,Viernes,6134,7058,6596
7/06,Lunes,6615,7611,7113
8/06,Martes,6384,7344,6864
9/06,Miércoles,6172,7102,6637
10/06,Jueves,5898,6786,6342
11/06,Viernes,5684,6540,6112
