0,1,2,3,4
Fecha,Día,Min,Máx,Precio
16/08,Lunes,2730,3140,2935
17/08,Martes,2749,3163,2956
18/08,Miércoles,2729,3139,2934
19/08,Jueves,2866,3298,3082
20/08,Viernes,2732,3144,2938
23/08,Lunes,2986,3436,3211
24/08,Martes,3053,3513,3283
25/08,Miércoles,3170,3648,3409
26/08,Jueves,3445,3963,3704
27/08,Viernes,3312,3810,3561
30/08,Lunes,3380,3888,3634
31/08,Martes,3417,3931,3674
1/09,Miércoles,3510,4038,3774
2/09,Jueves,3625,4171,3898
3/09,Viernes,3754,4320,4037
6/09,Lunes,3753,4319,4036
7/09,Martes,3873,4457,4165
8/09,Miércoles,3938,4530,4234
9/09,Jueves,3952,4546,4249
10/09,Viernes,4066,4678,4372
13/09,Lunes,4267,4909,4588
14/09,Martes,4330,4982,4656
15/09,Miércoles,4837,5565,5201
16/09,Jueves,4751,5467,5109
