0,1,2,3,4
Fecha,Día,Min,Máx,Precio
9/06,Miércoles,2258,2598,2428
10/06,Jueves,2160,2486,2323
11/06,Viernes,2227,2563,2395
14/06,Lunes,2176,2504,2340
15/06,Martes,2052,2360,2206
16/06,Miércoles,2164,2490,2327
17/06,Jueves,2224,2558,2391
18/06,Viernes,2163,2489,2326
21/06,Lunes,2453,2823,2638
22/06,Martes,2571,2957,2764
23/06,Miércoles,2427,2793,2610
24/06,Jueves,2137,2459,2298
25/06,Viernes,2027,2333,2180
28/06,Lunes,2163,2489,2326
29/06,Martes,2211,2543,2377
30/06,Miércoles,2564,2950,2757
1/07,Jueves,2345,2697,2521
2/07,Viernes,2211,2543,2377
5/07,Lunes,1943,2235,2089
6/07,Martes,2207,2539,2373
7/07,Miércoles,1853,2133,1993
8/07,Jueves,1909,2197,2053
9/07,Viernes,1747,2009,1878
12/07,Lunes,1720,1978,1849
